familyId,familyLabel,numDescendants,descendantId,descendantLabel
C0007222,Disorder of cardiovascular system,5394,C0685108,Lenegre's disease
C0007222,Disorder of cardiovascular system,5394,C0344731,Sinus venosus defect with overriding superior vena cava
C0007222,Disorder of cardiovascular system,5394,C0344736,Congenital abnormality of atrioventricular valves in atrioventricular septal defect
C0007222,Disorder of cardiovascular system,5394,C0344737,Myxoid transformation of tricuspid valve
C0007222,Disorder of cardiovascular system,5394,C0344735,Atrioventricular septal defect - isolated atrial component
C0007222,Disorder of cardiovascular system,5394,C0344789,Atrioventricular septal defect - ventricular component under superior bridging leaflet
C0007222,Disorder of cardiovascular system,5394,C0265012,Ruptured abdominal aortic aneurysm
C0007222,Disorder of cardiovascular system,5394,C0344649,Solitary arterial trunk
C0007222,Disorder of cardiovascular system,5394,C0403791,Vascular disorder of testis and epididymis
C0007222,Disorder of cardiovascular system,5394,C3163719,Obstruction of aortic outflow
C0007222,Disorder of cardiovascular system,5394,C0240903,Rheumatoid vasculitis
C0007222,Disorder of cardiovascular system,5394,C0452059,Injury of radial artery at wrist and hand level
C0007222,Disorder of cardiovascular system,5394,C0452058,Injury of multiple blood vessels at neck level
C0007222,Disorder of cardiovascular system,5394,C3163710,Single ventricular outlet above ventricle of indeterminate morphology
C0007222,Disorder of cardiovascular system,5394,C3163711,Hepatic vein to coronary sinus
C0007222,Disorder of cardiovascular system,5394,C0347881,Phlebitis of the internal iliac vein
C0007222,Disorder of cardiovascular system,5394,C0269658,Mild pre-eclampsia
C0007222,Disorder of cardiovascular system,5394,C0578832,Posterior segment vascular anomalies
C0007222,Disorder of cardiovascular system,5394,C1998294,Fibromuscular hyperplasia of carotid artery
C0007222,Disorder of cardiovascular system,5394,C0269653,Hypertension secondary to renal disease in obstetric context
C0007222,Disorder of cardiovascular system,5394,C0877308,Neonatal tachycardia
C0007222,Disorder of cardiovascular system,5394,C1998299,False aneurysm of distal brachial artery
C0007222,Disorder of cardiovascular system,5394,C1998298,Hypertension associated with transplantation
C0007222,Disorder of cardiovascular system,5394,C0577631,Carotid atherosclerosis
C0007222,Disorder of cardiovascular system,5394,C0269655,Hypertension secondary to renal disease complicating AND/OR reason for care during childbirth
C0007222,Disorder of cardiovascular system,5394,C0269654,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy
C0007222,Disorder of cardiovascular system,5394,C0243002,Right atrioventricular valve atresia
C0007222,Disorder of cardiovascular system,5394,C0340430,Specific heart muscle disorder
C0007222,Disorder of cardiovascular system,5394,C0577630,Digital arterial thrombosis
C0007222,Disorder of cardiovascular system,5394,C0339832,Wegener's granulomatosis of nose
C0007222,Disorder of cardiovascular system,5394,C0455715,Benedikt's syndrome
C0007222,Disorder of cardiovascular system,5394,C1827624,Refractory migraine without aura
C0007222,Disorder of cardiovascular system,5394,C0264919,"Right bundle branch block, anterior fascicular block AND posterior fascicular block"
C0007222,Disorder of cardiovascular system,5394,C0160683,Injury of internal carotid artery
C0007222,Disorder of cardiovascular system,5394,C0264918,Right bundle branch block AND incomplete left bundle branch block
C0007222,Disorder of cardiovascular system,5394,C3164786,Outflow tract abnormality in solitary indeterminate ventricle
C0007222,Disorder of cardiovascular system,5394,C0034091,Pulmonary veno-occlusive disease
C0007222,Disorder of cardiovascular system,5394,C0273456,Injury of internal mammary artery
C0007222,Disorder of cardiovascular system,5394,C0730364,Idiopathic polypoidal choroidal vasculopathy
C0007222,Disorder of cardiovascular system,5394,C3164787,Abnormality of truncal valve cusp
C0007222,Disorder of cardiovascular system,5394,C0730363,Chorioretinal vascular disorder
C0007222,Disorder of cardiovascular system,5394,C0730360,Central retinal vein occlusion - ischemic
C0007222,Disorder of cardiovascular system,5394,C0730361,Central retinal vein occlusion - non-ischemic
C0007222,Disorder of cardiovascular system,5394,C3495549,Patent ductus arteriosus - persisting type
C0007222,Disorder of cardiovascular system,5394,C0342050,Superficial thrombophlebitis in pregnancy and the puerperium - delivered with postnatal complication
C0007222,Disorder of cardiovascular system,5394,C2317207,Accelerated rejection of cardiac transplant
C0007222,Disorder of cardiovascular system,5394,C0342053,Superficial thrombophlebitis in pregnancy and the puerperium - delivered
C0007222,Disorder of cardiovascular system,5394,C1279346,Cardiomyopathy in Duchenne muscular dystrophy
C0007222,Disorder of cardiovascular system,5394,C0264913,Left posterior fascicular block
C0007222,Disorder of cardiovascular system,5394,C0948089,Acute coronary syndrome
C0007222,Disorder of cardiovascular system,5394,C3165176,Interrupted right inferior caval vein
C0007222,Disorder of cardiovascular system,5394,C3532061,Anomalous origin of arterial duct from right subclavian artery
C0007222,Disorder of cardiovascular system,5394,C0340432,Sarcoid heart muscle disease
C0007222,Disorder of cardiovascular system,5394,C0266140,Vascular compression of esophagus by aberrant artery
C0007222,Disorder of cardiovascular system,5394,C0685746,Congenital stenosis of carotid artery
C0007222,Disorder of cardiovascular system,5394,C3164447,Aneurysm of aortic sinus of Valsalva with rupture to right atrium
C0007222,Disorder of cardiovascular system,5394,C3164446,Aneurysm of aortic sinus of Valsalva with rupture to pulmonary artery
C0007222,Disorder of cardiovascular system,5394,C3164445,Abnormality of aortic valve
C0007222,Disorder of cardiovascular system,5394,C0264910,Diffuse intraventricular block
C0007222,Disorder of cardiovascular system,5394,C3164443,Atrioventricular septal defect with atrioventricular valve regurgitation through left septal commissure
C0007222,Disorder of cardiovascular system,5394,C3164442,Aneurysm of aortic sinus of Valsalva with protrusion into right ventricle
C0007222,Disorder of cardiovascular system,5394,C0340651,Dissection of transplant artery
C0007222,Disorder of cardiovascular system,5394,C0340650,Femoral dissection
C0007222,Disorder of cardiovascular system,5394,C0340653,Arterial contusion
C0007222,Disorder of cardiovascular system,5394,C0340652,Injury of artery
C0007222,Disorder of cardiovascular system,5394,C0340655,Renal artery hemorrhage
C0007222,Disorder of cardiovascular system,5394,C0340654,Arterial hemorrhage
C0007222,Disorder of cardiovascular system,5394,C0340657,Transection of artery
C0007222,Disorder of cardiovascular system,5394,C3164448,Aneurysm of aortic sinus of Valsalva with rupture to right ventricle
C0007222,Disorder of cardiovascular system,5394,C3472173,Major systemic to pulmonary collateral artery supplying entire left lung
C0007222,Disorder of cardiovascular system,5394,C3472172,Major systemic to pulmonary collateral artery supplying entire right lung
C0007222,Disorder of cardiovascular system,5394,C0267367,Angiodysplasia of intestine
C0007222,Disorder of cardiovascular system,5394,C3472170,Coarctation of infrarenal abdominal aorta
C0007222,Disorder of cardiovascular system,5394,C0340383,"Tricuspid stenosis, non-rheumatic"
C0007222,Disorder of cardiovascular system,5394,C0264915,Complete left bundle branch block
C0007222,Disorder of cardiovascular system,5394,C3472175,Major systemic to pulmonary collateral artery supplying part of left lung
C0007222,Disorder of cardiovascular system,5394,C3472174,Major systemic to pulmonary collateral artery supplying part of right lung
C0007222,Disorder of cardiovascular system,5394,C0406506,Palmar varices
C0007222,Disorder of cardiovascular system,5394,C0406507,Idiopathic livedo reticularis
C0007222,Disorder of cardiovascular system,5394,C3472179,Vascular ring with right aortic arch and left patent arterial duct
C0007222,Disorder of cardiovascular system,5394,C0007766,Intracranial aneurysm
C0007222,Disorder of cardiovascular system,5394,C0406502,Hereditary benign telangiectasia
C0007222,Disorder of cardiovascular system,5394,C0406503,Progressive ascending arborizing telangiectasia
C0007222,Disorder of cardiovascular system,5394,C0340389,"Tricuspid incompetence, non-rheumatic"
C0007222,Disorder of cardiovascular system,5394,C0406501,Primary idiopathic cutaneous telangiectasia
C0007222,Disorder of cardiovascular system,5394,C0341928,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication"
C0007222,Disorder of cardiovascular system,5394,C0341929,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered"
C0007222,Disorder of cardiovascular system,5394,C0431502,Delayed closure of patent arterial duct
C0007222,Disorder of cardiovascular system,5394,C0152098,Celiac artery compression syndrome
C0007222,Disorder of cardiovascular system,5394,C1318520,Necrotizing vasculitis
C0007222,Disorder of cardiovascular system,5394,C0026265,Mitral valve disorder
C0007222,Disorder of cardiovascular system,5394,C1319117,Trauma to pulmonary valve
C0007222,Disorder of cardiovascular system,5394,C0341926,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication"
C0007222,Disorder of cardiovascular system,5394,C0341927,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered"
C0007222,Disorder of cardiovascular system,5394,C0035067,Renal artery stenosis of unknown cause
C0007222,Disorder of cardiovascular system,5394,C3164503,Single ventricular outlet above right ventricle
C0007222,Disorder of cardiovascular system,5394,C3164500,Aneurysm of aortic sinus of Valsalva with protrusion into pericardial cavity
C0007222,Disorder of cardiovascular system,5394,C0577871,Mitral valve vegetations
C0007222,Disorder of cardiovascular system,5394,C0577870,Aortic valve vegetations
C0007222,Disorder of cardiovascular system,5394,C3164504,Single ventricular outlet above left ventricle
C0007222,Disorder of cardiovascular system,5394,C0340621,Dorsalis pedis aneurysm
C0007222,Disorder of cardiovascular system,5394,C0265019,Ruptured sinus of Valsalva
C0007222,Disorder of cardiovascular system,5394,C0340434,Dystrophic cardiomyopathy
C0007222,Disorder of cardiovascular system,5394,C0264903,Multifocal PVCs
C0007222,Disorder of cardiovascular system,5394,C3532229,Heart failure due to end stage congenital heart disease
C0007222,Disorder of cardiovascular system,5394,C0347706,"Open injury, subclavian vein"
C0007222,Disorder of cardiovascular system,5394,C0347707,Superior mesenteric vein injury
C0007222,Disorder of cardiovascular system,5394,C0155735,Atherosclerosis of arteries of the extremities
C0007222,Disorder of cardiovascular system,5394,C0347702,Transection of transplanted artery
C0007222,Disorder of cardiovascular system,5394,C3165001,Hypoplasia of trabecular portion of right ventricle
C0007222,Disorder of cardiovascular system,5394,C0347700,Transection of carotid artery
C0007222,Disorder of cardiovascular system,5394,C0347701,Transection of anterior spinal artery
C0007222,Disorder of cardiovascular system,5394,C0406505,Solar telangiectasia
C0007222,Disorder of cardiovascular system,5394,C3532054,Bilateral patent arterial ducts
C0007222,Disorder of cardiovascular system,5394,C0152417,Congenital stenosis of aortic valve
C0007222,Disorder of cardiovascular system,5394,C0347708,"Closed injury, axillary vein"
C0007222,Disorder of cardiovascular system,5394,C0155733,Atherosclerosis of aorta
C0007222,Disorder of cardiovascular system,5394,C0079485,Cardiac valve prolapse
C0007222,Disorder of cardiovascular system,5394,C2960310,Alveolar capillary dysplasia with pulmonary venous misalignment
C0007222,Disorder of cardiovascular system,5394,C1639530,Orbital ischemic syndrome
C0007222,Disorder of cardiovascular system,5394,C1827573,Right sided infective endocarditis
C0007222,Disorder of cardiovascular system,5394,C0340819,Deep vein aplasia
C0007222,Disorder of cardiovascular system,5394,C0340437,Chronic myocardial disorder due to chemical or external agent
C0007222,Disorder of cardiovascular system,5394,C0264904,Interpolated PVCs
C0007222,Disorder of cardiovascular system,5394,C0340803,Capillary malformation
